,ProteinName,FullPeptideName,transition_group_id,transition_name,RetentionTime,Annotation,PrecursorMz,MS1 Res,ProductMz,MS2 Res,Dwell,Fragmentor,Collision Energy,Cell Accelerator Voltage,LibraryIntensity,decoy,PeptideSequence,LabelType,PrecursorCharge,FragmentCharge,FragmentType,FragmentSeriesNumber,quantifying_transition,identifying_transition,detecting_transition
4691,HMDB:HMDB0030781,,HMDB:HMDB0030781,HMDB:HMDB0030781,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4692,HMDB:HMDB0040668,,HMDB:HMDB0040668,HMDB:HMDB0040668,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4693,HMDB:HMDB0012869,,HMDB:HMDB0012869,HMDB:HMDB0012869,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4694,HMDB:HMDB0014550,,HMDB:HMDB0014550,HMDB:HMDB0014550,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4695,HMDB:HMDB0013627,,HMDB:HMDB0013627,HMDB:HMDB0013627,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4696,HMDB:HMDB0001984,,HMDB:HMDB0001984,HMDB:HMDB0001984,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4697,HMDB:HMDB0092901,,HMDB:HMDB0092901,HMDB:HMDB0092901,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4698,HMDB:HMDB0035584,,HMDB:HMDB0035584,HMDB:HMDB0035584,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4699,HMDB:HMDB0072839,,HMDB:HMDB0072839,HMDB:HMDB0072839,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4700,HMDB:HMDB0041632,,HMDB:HMDB0041632,HMDB:HMDB0041632,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4701,HMDB:HMDB0038427,,HMDB:HMDB0038427,HMDB:HMDB0038427,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4702,HMDB:HMDB0029710,,HMDB:HMDB0029710,HMDB:HMDB0029710,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4703,HMDB:HMDB0015547,,HMDB:HMDB0015547,HMDB:HMDB0015547,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4704,HMDB:HMDB0060981,,HMDB:HMDB0060981,HMDB:HMDB0060981,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4705,HMDB:HMDB0015625,,HMDB:HMDB0015625,HMDB:HMDB0015625,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4706,HMDB:HMDB0014577,,HMDB:HMDB0014577,HMDB:HMDB0014577,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4707,HMDB:HMDB0135474,,HMDB:HMDB0135474,HMDB:HMDB0135474,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4708,HMDB:HMDB0039503,,HMDB:HMDB0039503,HMDB:HMDB0039503,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4709,HMDB:HMDB0060666,,HMDB:HMDB0060666,HMDB:HMDB0060666,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4710,HMDB:HMDB0013327,,HMDB:HMDB0013327,HMDB:HMDB0013327,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4711,HMDB:HMDB0061639,,HMDB:HMDB0061639,HMDB:HMDB0061639,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4712,HMDB:HMDB0039738,,HMDB:HMDB0039738,HMDB:HMDB0039738,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4713,HMDB:HMDB0013997,,HMDB:HMDB0013997,HMDB:HMDB0013997,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4714,HMDB:HMDB0029538,,HMDB:HMDB0029538,HMDB:HMDB0029538,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4715,HMDB:HMDB0129030,,HMDB:HMDB0129030,HMDB:HMDB0129030,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4716,HMDB:HMDB0124968,,HMDB:HMDB0124968,HMDB:HMDB0124968,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4717,HMDB:HMDB0060541,,HMDB:HMDB0060541,HMDB:HMDB0060541,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4718,HMDB:HMDB0029546,,HMDB:HMDB0029546,HMDB:HMDB0029546,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4719,HMDB:HMDB0012281,,HMDB:HMDB0012281,HMDB:HMDB0012281,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4720,HMDB:HMDB0034942,,HMDB:HMDB0034942,HMDB:HMDB0034942,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4721,HMDB:HMDB0040912,,HMDB:HMDB0040912,HMDB:HMDB0040912,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4722,HMDB:HMDB0030598,,HMDB:HMDB0030598,HMDB:HMDB0030598,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4723,HMDB:HMDB0015587,,HMDB:HMDB0015587,HMDB:HMDB0015587,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4724,HMDB:HMDB0030164,,HMDB:HMDB0030164,HMDB:HMDB0030164,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4725,HMDB:HMDB0014697,,HMDB:HMDB0014697,HMDB:HMDB0014697,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4726,HMDB:HMDB0029782,,HMDB:HMDB0029782,HMDB:HMDB0029782,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4727,HMDB:HMDB0011651,,HMDB:HMDB0011651,HMDB:HMDB0011651,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4728,HMDB:HMDB0040824,,HMDB:HMDB0040824,HMDB:HMDB0040824,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4729,HMDB:HMDB0006472,,HMDB:HMDB0006472,HMDB:HMDB0006472,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4730,HMDB:HMDB0030198,,HMDB:HMDB0030198,HMDB:HMDB0030198,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4731,HMDB:HMDB0061030,,HMDB:HMDB0061030,HMDB:HMDB0061030,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4732,HMDB:HMDB0000308,,HMDB:HMDB0000308,HMDB:HMDB0000308,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4733,HMDB:HMDB0031677,,HMDB:HMDB0031677,HMDB:HMDB0031677,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4734,HMDB:HMDB0062513,,HMDB:HMDB0062513,HMDB:HMDB0062513,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4735,HMDB:HMDB0038421,,HMDB:HMDB0038421,HMDB:HMDB0038421,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4736,HMDB:HMDB0029329,,HMDB:HMDB0029329,HMDB:HMDB0029329,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4737,HMDB:HMDB0015685,,HMDB:HMDB0015685,HMDB:HMDB0015685,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4738,HMDB:HMDB0015042,,HMDB:HMDB0015042,HMDB:HMDB0015042,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4739,HMDB:HMDB0014645,,HMDB:HMDB0014645,HMDB:HMDB0014645,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4740,HMDB:HMDB0030394,,HMDB:HMDB0030394,HMDB:HMDB0030394,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4741,HMDB:HMDB0015178,,HMDB:HMDB0015178,HMDB:HMDB0015178,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4742,HMDB:HMDB0135484,,HMDB:HMDB0135484,HMDB:HMDB0135484,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4743,HMDB:HMDB0013626,,HMDB:HMDB0013626,HMDB:HMDB0013626,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4744,HMDB:HMDB0032001,,HMDB:HMDB0032001,HMDB:HMDB0032001,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4745,HMDB:HMDB0036933,,HMDB:HMDB0036933,HMDB:HMDB0036933,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4746,HMDB:HMDB0037691,,HMDB:HMDB0037691,HMDB:HMDB0037691,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4747,HMDB:HMDB0039025,,HMDB:HMDB0039025,HMDB:HMDB0039025,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4748,HMDB:HMDB0128996,,HMDB:HMDB0128996,HMDB:HMDB0128996,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4749,HMDB:HMDB0029778,,HMDB:HMDB0029778,HMDB:HMDB0029778,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4750,HMDB:HMDB0138522,,HMDB:HMDB0138522,HMDB:HMDB0138522,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4751,HMDB:HMDB0143634,,HMDB:HMDB0143634,HMDB:HMDB0143634,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4752,HMDB:HMDB0033932,,HMDB:HMDB0033932,HMDB:HMDB0033932,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4753,HMDB:HMDB0033300,,HMDB:HMDB0033300,HMDB:HMDB0033300,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4754,HMDB:HMDB0000244,,HMDB:HMDB0000244,HMDB:HMDB0000244,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4755,HMDB:HMDB0030081,,HMDB:HMDB0030081,HMDB:HMDB0030081,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4756,HMDB:HMDB0038971,,HMDB:HMDB0038971,HMDB:HMDB0038971,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4757,HMDB:HMDB0029788,,HMDB:HMDB0029788,HMDB:HMDB0029788,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4758,HMDB:HMDB0000332,,HMDB:HMDB0000332,HMDB:HMDB0000332,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4759,HMDB:HMDB0014722,,HMDB:HMDB0014722,HMDB:HMDB0014722,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4760,HMDB:HMDB0014469,,HMDB:HMDB0014469,HMDB:HMDB0014469,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4761,HMDB:HMDB0002294,,HMDB:HMDB0002294,HMDB:HMDB0002294,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4762,HMDB:HMDB0011550,,HMDB:HMDB0011550,HMDB:HMDB0011550,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4763,HMDB:HMDB0036887,,HMDB:HMDB0036887,HMDB:HMDB0036887,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4764,HMDB:HMDB0000381,,HMDB:HMDB0000381,HMDB:HMDB0000381,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4765,HMDB:HMDB0030956,,HMDB:HMDB0030956,HMDB:HMDB0030956,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4766,HMDB:HMDB0126665,,HMDB:HMDB0126665,HMDB:HMDB0126665,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4767,HMDB:HMDB0038428,,HMDB:HMDB0038428,HMDB:HMDB0038428,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4768,HMDB:HMDB0012243,,HMDB:HMDB0012243,HMDB:HMDB0012243,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4769,HMDB:HMDB0060903,,HMDB:HMDB0060903,HMDB:HMDB0060903,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4770,HMDB:HMDB0041908,,HMDB:HMDB0041908,HMDB:HMDB0041908,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4771,HMDB:HMDB0041891,,HMDB:HMDB0041891,HMDB:HMDB0041891,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4772,HMDB:HMDB0013650,,HMDB:HMDB0013650,HMDB:HMDB0013650,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4773,HMDB:HMDB0031806,,HMDB:HMDB0031806,HMDB:HMDB0031806,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4774,HMDB:HMDB0031211,,HMDB:HMDB0031211,HMDB:HMDB0031211,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4775,HMDB:HMDB0060414,,HMDB:HMDB0060414,HMDB:HMDB0060414,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4776,HMDB:HMDB0129424,,HMDB:HMDB0129424,HMDB:HMDB0129424,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4777,HMDB:HMDB0059612,,HMDB:HMDB0059612,HMDB:HMDB0059612,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4778,HMDB:HMDB0014717,,HMDB:HMDB0014717,HMDB:HMDB0014717,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4779,HMDB:HMDB0128848,,HMDB:HMDB0128848,HMDB:HMDB0128848,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4780,HMDB:HMDB0041441,,HMDB:HMDB0041441,HMDB:HMDB0041441,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4781,HMDB:HMDB0014502,,HMDB:HMDB0014502,HMDB:HMDB0014502,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4782,HMDB:HMDB0029304,,HMDB:HMDB0029304,HMDB:HMDB0029304,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4783,HMDB:HMDB0030656,,HMDB:HMDB0030656,HMDB:HMDB0030656,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4784,HMDB:HMDB0030657,,HMDB:HMDB0030657,HMDB:HMDB0030657,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4785,HMDB:HMDB0030071,,HMDB:HMDB0030071,HMDB:HMDB0030071,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4786,HMDB:HMDB0061127,,HMDB:HMDB0061127,HMDB:HMDB0061127,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4787,HMDB:HMDB0003933,,HMDB:HMDB0003933,HMDB:HMDB0003933,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4788,HMDB:HMDB0000418,,HMDB:HMDB0000418,HMDB:HMDB0000418,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4789,HMDB:HMDB0034566,,HMDB:HMDB0034566,HMDB:HMDB0034566,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4790,HMDB:HMDB0031978,,HMDB:HMDB0031978,HMDB:HMDB0031978,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4791,HMDB:HMDB0014701,,HMDB:HMDB0014701,HMDB:HMDB0014701,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4792,HMDB:HMDB0035508,,HMDB:HMDB0035508,HMDB:HMDB0035508,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4793,HMDB:HMDB0004666,,HMDB:HMDB0004666,HMDB:HMDB0004666,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4794,HMDB:HMDB0061649,,HMDB:HMDB0061649,HMDB:HMDB0061649,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4795,HMDB:HMDB0035951,,HMDB:HMDB0035951,HMDB:HMDB0035951,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4796,HMDB:HMDB0015156,,HMDB:HMDB0015156,HMDB:HMDB0015156,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4797,HMDB:HMDB0060415,,HMDB:HMDB0060415,HMDB:HMDB0060415,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4798,HMDB:HMDB0128325,,HMDB:HMDB0128325,HMDB:HMDB0128325,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4799,HMDB:HMDB0033513,,HMDB:HMDB0033513,HMDB:HMDB0033513,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4800,HMDB:HMDB0001066,,HMDB:HMDB0001066,HMDB:HMDB0001066,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4801,HMDB:HMDB0000629,,HMDB:HMDB0000629,HMDB:HMDB0000629,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4802,HMDB:HMDB0039505,,HMDB:HMDB0039505,HMDB:HMDB0039505,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4803,HMDB:HMDB0014593,,HMDB:HMDB0014593,HMDB:HMDB0014593,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4804,HMDB:HMDB0038642,,HMDB:HMDB0038642,HMDB:HMDB0038642,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4805,HMDB:HMDB0032529,,HMDB:HMDB0032529,HMDB:HMDB0032529,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4806,HMDB:HMDB0005041,,HMDB:HMDB0005041,HMDB:HMDB0005041,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4807,HMDB:HMDB0000277,,HMDB:HMDB0000277,HMDB:HMDB0000277,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4808,HMDB:HMDB0002304,,HMDB:HMDB0002304,HMDB:HMDB0002304,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4809,HMDB:HMDB0037985,,HMDB:HMDB0037985,HMDB:HMDB0037985,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4810,HMDB:HMDB0037810,,HMDB:HMDB0037810,HMDB:HMDB0037810,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4811,HMDB:HMDB0060418,,HMDB:HMDB0060418,HMDB:HMDB0060418,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4812,HMDB:HMDB0041777,,HMDB:HMDB0041777,HMDB:HMDB0041777,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4813,HMDB:HMDB0015259,,HMDB:HMDB0015259,HMDB:HMDB0015259,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4814,HMDB:HMDB0130589,,HMDB:HMDB0130589,HMDB:HMDB0130589,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4815,HMDB:HMDB0034754,,HMDB:HMDB0034754,HMDB:HMDB0034754,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4816,HMDB:HMDB0130655,,HMDB:HMDB0130655,HMDB:HMDB0130655,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4817,HMDB:HMDB0015541,,HMDB:HMDB0015541,HMDB:HMDB0015541,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4818,HMDB:HMDB0129296,,HMDB:HMDB0129296,HMDB:HMDB0129296,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4819,HMDB:HMDB0014414,,HMDB:HMDB0014414,HMDB:HMDB0014414,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4820,HMDB:HMDB0033883,,HMDB:HMDB0033883,HMDB:HMDB0033883,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4821,HMDB:HMDB0036893,,HMDB:HMDB0036893,HMDB:HMDB0036893,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4822,HMDB:HMDB0037847,,HMDB:HMDB0037847,HMDB:HMDB0037847,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4823,HMDB:HMDB0029509,,HMDB:HMDB0029509,HMDB:HMDB0029509,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4824,HMDB:HMDB0015613,,HMDB:HMDB0015613,HMDB:HMDB0015613,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4825,HMDB:HMDB0031954,,HMDB:HMDB0031954,HMDB:HMDB0031954,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4826,HMDB:HMDB0033466,,HMDB:HMDB0033466,HMDB:HMDB0033466,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4827,HMDB:HMDB0030760,,HMDB:HMDB0030760,HMDB:HMDB0030760,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4828,HMDB:HMDB0062311,,HMDB:HMDB0062311,HMDB:HMDB0062311,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4829,HMDB:HMDB0029317,,HMDB:HMDB0029317,HMDB:HMDB0029317,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4830,HMDB:HMDB0014825,,HMDB:HMDB0014825,HMDB:HMDB0014825,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4831,HMDB:HMDB0015696,,HMDB:HMDB0015696,HMDB:HMDB0015696,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4832,HMDB:HMDB0040568,,HMDB:HMDB0040568,HMDB:HMDB0040568,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4833,HMDB:HMDB0002082,,HMDB:HMDB0002082,HMDB:HMDB0002082,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4834,HMDB:HMDB0011545,,HMDB:HMDB0011545,HMDB:HMDB0011545,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4835,HMDB:HMDB0035555,,HMDB:HMDB0035555,HMDB:HMDB0035555,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4836,HMDB:HMDB0029695,,HMDB:HMDB0029695,HMDB:HMDB0029695,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4837,HMDB:HMDB0032661,,HMDB:HMDB0032661,HMDB:HMDB0032661,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4838,HMDB:HMDB0000843,,HMDB:HMDB0000843,HMDB:HMDB0000843,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4839,HMDB:HMDB0060779,,HMDB:HMDB0060779,HMDB:HMDB0060779,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4840,HMDB:HMDB0128122,,HMDB:HMDB0128122,HMDB:HMDB0128122,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4841,HMDB:HMDB0037269,,HMDB:HMDB0037269,HMDB:HMDB0037269,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4842,HMDB:HMDB0061029,,HMDB:HMDB0061029,HMDB:HMDB0061029,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4843,HMDB:HMDB0005014,,HMDB:HMDB0005014,HMDB:HMDB0005014,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4844,HMDB:HMDB0033522,,HMDB:HMDB0033522,HMDB:HMDB0033522,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4845,HMDB:HMDB0000768,,HMDB:HMDB0000768,HMDB:HMDB0000768,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4846,HMDB:HMDB0015107,,HMDB:HMDB0015107,HMDB:HMDB0015107,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4847,HMDB:HMDB0033965,,HMDB:HMDB0033965,HMDB:HMDB0033965,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
4848,HMDB:HMDB0012201,,HMDB:HMDB0012201,HMDB:HMDB0012201,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
